person_id,name,season,team_id,pattern,year_used,url,status,content_type,bytes,md5,error,same_as_latest
1713,Vince Carter,2016-17,1610612763,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/1713.png,200,image/png,165832,fe107c3a384977000455d0adc1cbe3a6,,True
1713,Vince Carter,2016-17,1610612763,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612763/2016/1040x760/1713.png,200,image/png,179773,6a5c72e19e7e3a73c3f125747ab77992,,False
1713,Vince Carter,2016-17,1610612763,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612763/2017/1040x760/1713.png,403,application/xml,263,ed8293ad291e1affd5b1a505cfd9e7cd,,False
1713,Vince Carter,2016-17,1610612763,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612763/2016/260x190/1713.png,200,image/png,17359,6f010075f3f64580b10364075d67c542,,False
1713,Vince Carter,2016-17,1610612763,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612763/2017/260x190/1713.png,403,application/xml,263,8226a4678eda15014003a16dd69fb88e,,False
1713,Vince Carter,2016-17,1610612763,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2016/1040x760/1713.png,403,application/xml,263,248d037b0aa46b0932f291fffaf18ebf,,False
1713,Vince Carter,2016-17,1610612763,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2017/1040x760/1713.png,403,application/xml,243,5cbba0b4725de713951f0abf420a30b1,,False
1713,Vince Carter,2016-17,1610612763,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612763/2016/260x190/1713.png,200,image/png,17359,6f010075f3f64580b10364075d67c542,,False
1713,Vince Carter,2016-17,1610612763,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612763/2017/260x190/1713.png,403,application/xml,263,be5d034d33c7683d070c81cd4c008125,,False
1713,Vince Carter,2016-17,1610612763,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612763/2016/1040x760/1713.png,200,image/png,179773,6a5c72e19e7e3a73c3f125747ab77992,,False
1713,Vince Carter,2016-17,1610612763,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612763/2017/1040x760/1713.png,403,application/xml,263,3d5aeef51860999c06cdf52fc08e3c52,,False
2037,Jamal Crawford,2016-17,1610612746,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2037.png,200,image/png,198575,5dce57ce31fb27dbfc6452da30794160,,True
2037,Jamal Crawford,2016-17,1610612746,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612746/2016/1040x760/2037.png,200,image/png,134318,bf78a665f0f5677e6b5e2ad10b55e084,,False
2037,Jamal Crawford,2016-17,1610612746,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612746/2017/1040x760/2037.png,403,application/xml,243,5f2b7892979ba724685c94508ca6b3d0,,False
2037,Jamal Crawford,2016-17,1610612746,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612746/2016/260x190/2037.png,200,image/png,15416,7f74c09c45cf5403d2b274bceea55623,,False
2037,Jamal Crawford,2016-17,1610612746,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612746/2017/260x190/2037.png,403,application/xml,243,f784ebdba92a44aa3ea910dc43be00b1,,False
2037,Jamal Crawford,2016-17,1610612746,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2016/1040x760/2037.png,403,application/xml,243,f94d05adb91d1bb9d64dc6773778945b,,False
2037,Jamal Crawford,2016-17,1610612746,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2017/1040x760/2037.png,403,application/xml,243,3eb2aa0dca500f7fbb916307397926fa,,False
2037,Jamal Crawford,2016-17,1610612746,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612746/2016/260x190/2037.png,200,image/png,15416,7f74c09c45cf5403d2b274bceea55623,,False
2037,Jamal Crawford,2016-17,1610612746,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612746/2017/260x190/2037.png,403,application/xml,263,49b88789894be7541d3e3004fda0a154,,False
2037,Jamal Crawford,2016-17,1610612746,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612746/2016/1040x760/2037.png,200,image/png,134318,bf78a665f0f5677e6b5e2ad10b55e084,,False
2037,Jamal Crawford,2016-17,1610612746,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612746/2017/1040x760/2037.png,403,application/xml,263,16c2a57088cfea95a35ca383b37e49f2,,False
2199,Tyson Chandler,2016-17,1610612756,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2199.png,200,image/png,213652,b62ac8afa623a2938817de67b46dfa4f,,True
2199,Tyson Chandler,2016-17,1610612756,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612756/2016/1040x760/2199.png,200,image/png,163339,a36d11a2c1f4f155e60d1667baa6ff90,,False
2199,Tyson Chandler,2016-17,1610612756,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612756/2017/1040x760/2199.png,200,image/png,185856,eb6b7b7cad0a8d1eacfbb2246ac7ba23,,False
2199,Tyson Chandler,2016-17,1610612756,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612756/2016/260x190/2199.png,200,image/png,15996,a2fb225dc45d28dfd4650faeb6485ef2,,False
2199,Tyson Chandler,2016-17,1610612756,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612756/2017/260x190/2199.png,200,image/png,16008,c7245db5de8f29e8faa27cbc7c704274,,False
2199,Tyson Chandler,2016-17,1610612756,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2016/1040x760/2199.png,403,application/xml,243,42fcf6431bd4644343c28ba0d156ca72,,False
2199,Tyson Chandler,2016-17,1610612756,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2017/1040x760/2199.png,403,application/xml,263,8ecba8b84015d89310c600fc5468368a,,False
2199,Tyson Chandler,2016-17,1610612756,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2016/260x190/2199.png,200,image/png,15996,a2fb225dc45d28dfd4650faeb6485ef2,,False
2199,Tyson Chandler,2016-17,1610612756,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2017/260x190/2199.png,200,image/png,16008,c7245db5de8f29e8faa27cbc7c704274,,False
2199,Tyson Chandler,2016-17,1610612756,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2016/1040x760/2199.png,200,image/png,163339,a36d11a2c1f4f155e60d1667baa6ff90,,False
2199,Tyson Chandler,2016-17,1610612756,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2017/1040x760/2199.png,200,image/png,185856,eb6b7b7cad0a8d1eacfbb2246ac7ba23,,False
2200,Pau Gasol,2017-18,1610612759,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2200.png,200,image/png,170937,5e11fa0d9456972aafc406083f7025b8,,True
2200,Pau Gasol,2017-18,1610612759,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612759/2017/1040x760/2200.png,200,image/png,153121,65009fe7e5252133b9fafa9c8f66c252,,False
2200,Pau Gasol,2017-18,1610612759,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612759/2018/1040x760/2200.png,200,image/png,163855,733b8c3a24698118f3665b976a3dd8c0,,False
2200,Pau Gasol,2017-18,1610612759,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612759/2017/260x190/2200.png,200,image/png,14958,7e507a9d53145a8b3ed8e940a900d051,,False
2200,Pau Gasol,2017-18,1610612759,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612759/2018/260x190/2200.png,200,image/png,15747,7b73d452fcdec80f8ffc206fed904a90,,False
2200,Pau Gasol,2017-18,1610612759,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2017/1040x760/2200.png,403,application/xml,263,589f26874aecae5ae520602e566e2bba,,False
2200,Pau Gasol,2017-18,1610612759,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2018/1040x760/2200.png,403,application/xml,263,2d747d07bafdda22644e384d4f2bef2a,,False
2200,Pau Gasol,2017-18,1610612759,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612759/2017/260x190/2200.png,200,image/png,14958,7e507a9d53145a8b3ed8e940a900d051,,False
2200,Pau Gasol,2017-18,1610612759,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612759/2018/260x190/2200.png,200,image/png,15747,7b73d452fcdec80f8ffc206fed904a90,,False
2200,Pau Gasol,2017-18,1610612759,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612759/2017/1040x760/2200.png,200,image/png,153121,65009fe7e5252133b9fafa9c8f66c252,,False
2200,Pau Gasol,2017-18,1610612759,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612759/2018/1040x760/2200.png,200,image/png,163855,733b8c3a24698118f3665b976a3dd8c0,,False
2207,Joe Johnson,2017-18,1610612745,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2207.png,200,image/png,166652,113b3f256c6544e3b76d73d0930cfc92,,True
2207,Joe Johnson,2017-18,1610612745,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612745/2017/1040x760/2207.png,200,image/png,223482,b8e7396eaa7c0552674b4ec558aae098,,False
2207,Joe Johnson,2017-18,1610612745,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612745/2018/1040x760/2207.png,403,application/xml,243,058a37036904dd4fa23d96ae48d996e5,,False
2207,Joe Johnson,2017-18,1610612745,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612745/2017/260x190/2207.png,200,image/png,16455,742a8fd1f713c3aa0edfe3e54a309fe9,,False
2207,Joe Johnson,2017-18,1610612745,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612745/2018/260x190/2207.png,403,application/xml,243,c0c20ca70a4a08de49c93b745e2a73f6,,False
2207,Joe Johnson,2017-18,1610612745,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2017/1040x760/2207.png,403,application/xml,243,329a673e74797250da3eae2560d9265e,,False
2207,Joe Johnson,2017-18,1610612745,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2018/1040x760/2207.png,403,application/xml,243,517b37127580ae47700b99b5010b6df3,,False
2207,Joe Johnson,2017-18,1610612745,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2017/260x190/2207.png,200,image/png,16455,742a8fd1f713c3aa0edfe3e54a309fe9,,False
2207,Joe Johnson,2017-18,1610612745,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2018/260x190/2207.png,403,application/xml,263,3ae484b7a285f8aeb8acf8dcd1f733c7,,False
2207,Joe Johnson,2017-18,1610612745,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2017/1040x760/2207.png,200,image/png,223482,b8e7396eaa7c0552674b4ec558aae098,,False
2207,Joe Johnson,2017-18,1610612745,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2018/1040x760/2207.png,403,application/xml,263,d16055e5ae1f52651f18d7bad7447ed6,,False
2210,Richard Jefferson,2017-18,1610612743,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2210.png,200,image/png,186164,9d9b18179a63d605f752ce8bf449cba1,,True
2210,Richard Jefferson,2017-18,1610612743,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612743/2017/1040x760/2210.png,200,image/png,186164,9d9b18179a63d605f752ce8bf449cba1,,True
2210,Richard Jefferson,2017-18,1610612743,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612743/2018/1040x760/2210.png,403,application/xml,243,9ec8508e7a89a2d414a26f8fff7df449,,False
2210,Richard Jefferson,2017-18,1610612743,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612743/2017/260x190/2210.png,200,image/png,14477,31291f4360fab4106512bec10f36cbfd,,False
2210,Richard Jefferson,2017-18,1610612743,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612743/2018/260x190/2210.png,403,application/xml,263,9b8b0dba6220c45e4b4421e558298721,,False
2210,Richard Jefferson,2017-18,1610612743,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2017/1040x760/2210.png,403,application/xml,263,1d1d80d7b3fa0e7e5e0cd6b5688d53a0,,False
2210,Richard Jefferson,2017-18,1610612743,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2018/1040x760/2210.png,403,application/xml,243,6c409b7c896390d379c3bfb19d67f52f,,False
2210,Richard Jefferson,2017-18,1610612743,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612743/2017/260x190/2210.png,200,image/png,14477,31291f4360fab4106512bec10f36cbfd,,False
2210,Richard Jefferson,2017-18,1610612743,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612743/2018/260x190/2210.png,403,application/xml,243,950878c28d3316fc520abd37f1336fa5,,False
2210,Richard Jefferson,2017-18,1610612743,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612743/2017/1040x760/2210.png,200,image/png,186164,9d9b18179a63d605f752ce8bf449cba1,,True
2210,Richard Jefferson,2017-18,1610612743,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612743/2018/1040x760/2210.png,403,application/xml,243,37aafa419d8c63458b71339568b4cad6,,False
2225,Tony Parker,2018-19,1610612766,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/2225.png,200,image/png,195420,81798db17141f4f5fe6ae0acfd55c4b5,,True
2225,Tony Parker,2018-19,1610612766,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612766/2018/1040x760/2225.png,200,image/png,195420,81798db17141f4f5fe6ae0acfd55c4b5,,True
2225,Tony Parker,2018-19,1610612766,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612766/2019/1040x760/2225.png,403,application/xml,263,4640f43faee7c1416476b387fe43556f,,False
2225,Tony Parker,2018-19,1610612766,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612766/2018/260x190/2225.png,200,image/png,14688,e02eed330f3ceefb1fda48e47ab58fc8,,False
2225,Tony Parker,2018-19,1610612766,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612766/2019/260x190/2225.png,403,application/xml,263,2516c2a767dc99baa7512e153e2e0658,,False
