game_id,season,game_date,matchup,opponent,pbp_status,pbp_events,pbp_periods,pbp_shape,box_status,box_players,box_shape,error
0021600006,2016-17,2016-10-26,BOS vs. BKN,BKN,cached,521,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021600015,2016-17,2016-10-27,BOS @ CHI,CHI,cached,512,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021600027,2016-17,2016-10-29,BOS @ CHA,CHA,fetched,476,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600061,2016-17,2016-11-02,BOS vs. CHI,CHI,fetched,494,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600068,2016-17,2016-11-03,BOS @ CLE,CLE,fetched,500,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600091,2016-17,2016-11-06,BOS vs. DEN,DEN,fetched,496,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600107,2016-17,2016-11-09,BOS @ WAS,WAS,fetched,489,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600125,2016-17,2016-11-11,BOS vs. NYK,NYK,fetched,574,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600130,2016-17,2016-11-12,BOS @ IND,IND,fetched,513,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600148,2016-17,2016-11-14,BOS @ NOP,NOP,fetched,524,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021600161,2016-17,2016-11-16,BOS vs. DAL,DAL,fetched,444,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600179,2016-17,2016-11-18,BOS vs. GSW,GSW,fetched,460,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600188,2016-17,2016-11-19,BOS @ DET,DET,fetched,434,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600205,2016-17,2016-11-21,BOS @ MIN,MIN,fetched,469,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600217,2016-17,2016-11-23,BOS @ BKN,BKN,fetched,513,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600225,2016-17,2016-11-25,BOS vs. SAS,SAS,fetched,464,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600256,2016-17,2016-11-28,BOS @ MIA,MIA,fetched,479,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600267,2016-17,2016-11-30,BOS vs. DET,DET,fetched,463,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600283,2016-17,2016-12-02,BOS vs. SAC,SAC,fetched,514,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600294,2016-17,2016-12-03,BOS @ PHI,PHI,fetched,479,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600311,2016-17,2016-12-05,BOS @ HOU,HOU,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600322,2016-17,2016-12-07,BOS @ ORL,ORL,fetched,490,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600339,2016-17,2016-12-09,BOS vs. TOR,TOR,fetched,477,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600357,2016-17,2016-12-11,BOS @ OKC,OKC,fetched,496,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600383,2016-17,2016-12-14,BOS @ SAS,SAS,fetched,454,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600391,2016-17,2016-12-16,BOS vs. CHA,CHA,fetched,504,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600410,2016-17,2016-12-18,BOS @ MIA,MIA,fetched,478,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600424,2016-17,2016-12-20,BOS @ MEM,MEM,fetched,556,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600440,2016-17,2016-12-22,BOS @ IND,IND,fetched,512,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600445,2016-17,2016-12-23,BOS vs. OKC,OKC,fetched,511,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600456,2016-17,2016-12-25,BOS @ NYK,NYK,fetched,499,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600472,2016-17,2016-12-27,BOS vs. MEM,MEM,fetched,515,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600488,2016-17,2016-12-29,BOS @ CLE,CLE,fetched,484,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600494,2016-17,2016-12-30,BOS vs. MIA,MIA,fetched,439,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600522,2016-17,2017-01-03,BOS vs. UTA,UTA,fetched,430,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600546,2016-17,2017-01-06,BOS vs. PHI,PHI,fetched,528,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021600553,2016-17,2017-01-07,BOS vs. NOP,NOP,fetched,482,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600572,2016-17,2017-01-10,BOS @ TOR,TOR,fetched,492,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021600583,2016-17,2017-01-11,BOS vs. WAS,WAS,fetched,461,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600597,2016-17,2017-01-13,BOS @ ATL,ATL,fetched,460,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600618,2016-17,2017-01-16,BOS vs. CHA,CHA,fetched,431,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600630,2016-17,2017-01-18,BOS vs. NYK,NYK,fetched,486,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600650,2016-17,2017-01-21,BOS vs. POR,POR,fetched,568,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600676,2016-17,2017-01-24,BOS @ WAS,WAS,fetched,467,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600681,2016-17,2017-01-25,BOS vs. HOU,HOU,fetched,496,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600697,2016-17,2017-01-27,BOS vs. ORL,ORL,fetched,448,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600706,2016-17,2017-01-28,BOS @ MIL,MIL,fetched,542,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600721,2016-17,2017-01-30,BOS vs. DET,DET,fetched,520,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600732,2016-17,2017-02-01,BOS vs. TOR,TOR,fetched,506,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600751,2016-17,2017-02-03,BOS vs. LAL,LAL,fetched,498,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600766,2016-17,2017-02-05,BOS vs. LAC,LAC,fetched,476,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600793,2016-17,2017-02-08,BOS @ SAC,SAC,fetched,451,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600798,2016-17,2017-02-09,BOS @ POR,POR,fetched,484,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021600815,2016-17,2017-02-11,BOS @ UTA,UTA,fetched,471,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600826,2016-17,2017-02-13,BOS @ DAL,DAL,fetched,453,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600836,2016-17,2017-02-15,BOS vs. PHI,PHI,fetched,533,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600849,2016-17,2017-02-16,BOS @ CHI,CHI,fetched,439,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600858,2016-17,2017-02-24,BOS @ TOR,TOR,fetched,467,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600879,2016-17,2017-02-26,BOS @ DET,DET,fetched,536,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600885,2016-17,2017-02-27,BOS vs. ATL,ATL,fetched,525,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600901,2016-17,2017-03-01,BOS vs. CLE,CLE,fetched,481,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021600918,2016-17,2017-03-03,BOS @ LAL,LAL,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600929,2016-17,2017-03-05,BOS @ PHX,PHX,fetched,566,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600945,2016-17,2017-03-06,BOS @ LAC,LAC,fetched,514,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021600959,2016-17,2017-03-08,BOS @ GSW,GSW,fetched,480,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600970,2016-17,2017-03-10,BOS @ DEN,DEN,fetched,494,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021600985,2016-17,2017-03-12,BOS vs. CHI,CHI,fetched,446,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601006,2016-17,2017-03-15,BOS vs. MIN,MIN,fetched,434,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601022,2016-17,2017-03-17,BOS @ BKN,BKN,fetched,522,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601037,2016-17,2017-03-19,BOS @ PHI,PHI,fetched,501,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601047,2016-17,2017-03-20,BOS vs. WAS,WAS,fetched,532,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601060,2016-17,2017-03-22,BOS vs. IND,IND,fetched,464,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601076,2016-17,2017-03-24,BOS vs. PHX,PHX,fetched,572,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601093,2016-17,2017-03-26,BOS vs. MIA,MIA,fetched,496,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601113,2016-17,2017-03-29,BOS vs. MIL,MIL,fetched,477,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601129,2016-17,2017-03-31,BOS vs. ORL,ORL,fetched,512,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601145,2016-17,2017-04-02,BOS @ NYK,NYK,fetched,468,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021601169,2016-17,2017-04-05,BOS vs. CLE,CLE,fetched,500,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601177,2016-17,2017-04-06,BOS @ ATL,ATL,fetched,578,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021601189,2016-17,2017-04-08,BOS @ CHA,CHA,fetched,451,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601204,2016-17,2017-04-10,BOS vs. BKN,BKN,fetched,516,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021601219,2016-17,2017-04-12,BOS vs. MIL,MIL,fetched,478,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700001,2017-18,2017-10-17,BOS @ CLE,CLE,cached,499,"1,2,3,4",game.actions shape,cached,25,boxScoreTraditional shape,
0021700007,2017-18,2017-10-18,BOS vs. MIL,MIL,cached,501,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021700019,2017-18,2017-10-20,BOS @ PHI,PHI,fetched,536,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700051,2017-18,2017-10-24,BOS vs. NYK,NYK,fetched,479,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700067,2017-18,2017-10-26,BOS @ MIL,MIL,fetched,441,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700078,2017-18,2017-10-28,BOS @ MIA,MIA,fetched,473,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700092,2017-18,2017-10-30,BOS vs. SAS,SAS,fetched,489,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700109,2017-18,2017-11-01,BOS vs. SAC,SAC,fetched,436,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700129,2017-18,2017-11-03,BOS @ OKC,OKC,fetched,469,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700138,2017-18,2017-11-05,BOS @ ORL,ORL,fetched,490,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700146,2017-18,2017-11-06,BOS @ ATL,ATL,fetched,470,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700161,2017-18,2017-11-08,BOS vs. LAL,LAL,fetched,531,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700170,2017-18,2017-11-10,BOS vs. CHA,CHA,fetched,534,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700188,2017-18,2017-11-12,BOS vs. TOR,TOR,fetched,470,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700201,2017-18,2017-11-14,BOS @ BKN,BKN,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700215,2017-18,2017-11-16,BOS vs. GSW,GSW,fetched,521,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700230,2017-18,2017-11-18,BOS @ ATL,ATL,fetched,467,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700249,2017-18,2017-11-20,BOS @ DAL,DAL,fetched,528,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700257,2017-18,2017-11-22,BOS @ MIA,MIA,fetched,474,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700269,2017-18,2017-11-24,BOS vs. ORL,ORL,fetched,494,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700281,2017-18,2017-11-25,BOS @ IND,IND,fetched,406,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700292,2017-18,2017-11-27,BOS vs. DET,DET,fetched,443,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700314,2017-18,2017-11-30,BOS vs. PHI,PHI,fetched,480,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700326,2017-18,2017-12-02,BOS vs. PHX,PHX,fetched,464,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700343,2017-18,2017-12-04,BOS vs. MIL,MIL,fetched,418,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700356,2017-18,2017-12-06,BOS vs. DAL,DAL,fetched,473,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700374,2017-18,2017-12-08,BOS @ SAS,SAS,fetched,459,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700386,2017-18,2017-12-10,BOS @ DET,DET,fetched,458,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700391,2017-18,2017-12-11,BOS @ CHI,CHI,fetched,445,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700407,2017-18,2017-12-13,BOS vs. DEN,DEN,fetched,476,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700423,2017-18,2017-12-15,BOS vs. UTA,UTA,fetched,469,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700436,2017-18,2017-12-16,BOS @ MEM,MEM,fetched,447,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700442,2017-18,2017-12-18,BOS @ IND,IND,fetched,486,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700456,2017-18,2017-12-20,BOS vs. MIA,MIA,fetched,466,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700468,2017-18,2017-12-21,BOS @ NYK,NYK,fetched,470,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700485,2017-18,2017-12-23,BOS vs. CHI,CHI,fetched,472,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700495,2017-18,2017-12-25,BOS vs. WAS,WAS,fetched,466,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700506,2017-18,2017-12-27,BOS @ CHA,CHA,fetched,450,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700517,2017-18,2017-12-28,BOS vs. HOU,HOU,fetched,504,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700539,2017-18,2017-12-31,BOS vs. BKN,BKN,fetched,502,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700559,2017-18,2018-01-03,BOS vs. CLE,CLE,fetched,478,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700570,2017-18,2018-01-05,BOS vs. MIN,MIN,fetched,470,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700579,2017-18,2018-01-06,BOS @ BKN,BKN,fetched,532,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700614,2017-18,2018-01-11,BOS @ PHI,PHI,fetched,492,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700650,2017-18,2018-01-16,BOS vs. NOP,NOP,fetched,553,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700663,2017-18,2018-01-18,BOS vs. PHI,PHI,fetched,456,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700683,2017-18,2018-01-21,BOS vs. ORL,ORL,fetched,471,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700700,2017-18,2018-01-23,BOS @ LAL,LAL,fetched,493,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700709,2017-18,2018-01-24,BOS @ LAC,LAC,fetched,515,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700728,2017-18,2018-01-27,BOS @ GSW,GSW,fetched,494,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700743,2017-18,2018-01-29,BOS @ DEN,DEN,fetched,466,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700758,2017-18,2018-01-31,BOS vs. NYK,NYK,fetched,477,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700767,2017-18,2018-02-02,BOS vs. ATL,ATL,fetched,474,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700784,2017-18,2018-02-04,BOS vs. POR,POR,fetched,462,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700798,2017-18,2018-02-06,BOS @ TOR,TOR,fetched,444,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700813,2017-18,2018-02-08,BOS @ WAS,WAS,fetched,541,"1,2,3,4,5",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700820,2017-18,2018-02-09,BOS vs. IND,IND,fetched,494,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700835,2017-18,2018-02-11,BOS vs. CLE,CLE,fetched,462,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700858,2017-18,2018-02-14,BOS vs. LAC,LAC,fetched,491,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700873,2017-18,2018-02-23,BOS @ DET,DET,fetched,465,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700886,2017-18,2018-02-24,BOS @ NYK,NYK,fetched,505,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700898,2017-18,2018-02-26,BOS vs. MEM,MEM,fetched,484,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700916,2017-18,2018-02-28,BOS vs. CHA,CHA,fetched,439,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700939,2017-18,2018-03-03,BOS @ HOU,HOU,fetched,512,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021700953,2017-18,2018-03-05,BOS @ CHI,CHI,fetched,446,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021700974,2017-18,2018-03-08,BOS @ MIN,MIN,fetched,467,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021700998,2017-18,2018-03-11,BOS vs. IND,IND,fetched,458,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701017,2017-18,2018-03-14,BOS vs. WAS,WAS,fetched,574,"1,2,3,4,5,6",game.actions shape,fetched,24,boxScoreTraditional shape,
0021701029,2017-18,2018-03-16,BOS @ ORL,ORL,fetched,501,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021701047,2017-18,2018-03-18,BOS @ NOP,NOP,fetched,480,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701059,2017-18,2018-03-20,BOS vs. OKC,OKC,fetched,498,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701086,2017-18,2018-03-23,BOS @ POR,POR,fetched,461,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701099,2017-18,2018-03-25,BOS @ SAC,SAC,fetched,401,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701107,2017-18,2018-03-26,BOS @ PHX,PHX,fetched,473,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021701121,2017-18,2018-03-28,BOS @ UTA,UTA,fetched,469,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021701140,2017-18,2018-03-31,BOS vs. TOR,TOR,fetched,481,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701162,2017-18,2018-04-03,BOS @ MIL,MIL,fetched,477,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701171,2017-18,2018-04-04,BOS @ TOR,TOR,fetched,477,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701185,2017-18,2018-04-06,BOS vs. CHI,CHI,fetched,473,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021701202,2017-18,2018-04-08,BOS vs. ATL,ATL,fetched,454,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021701215,2017-18,2018-04-10,BOS @ WAS,WAS,fetched,502,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021701219,2017-18,2018-04-11,BOS vs. BKN,BKN,fetched,485,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800001,2018-19,2018-10-16,BOS vs. PHI,PHI,cached,517,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021800019,2018-19,2018-10-19,BOS @ TOR,TOR,cached,498,"1,2,3,4",game.actions shape,cached,26,boxScoreTraditional shape,
0021800028,2018-19,2018-10-20,BOS @ NYK,NYK,fetched,524,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800040,2018-19,2018-10-22,BOS vs. ORL,ORL,fetched,459,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800065,2018-19,2018-10-25,BOS @ OKC,OKC,fetched,555,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800074,2018-19,2018-10-27,BOS @ DET,DET,fetched,495,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800099,2018-19,2018-10-30,BOS vs. DET,DET,fetched,521,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800115,2018-19,2018-11-01,BOS vs. MIL,MIL,fetched,512,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800127,2018-19,2018-11-03,BOS @ IND,IND,fetched,488,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800145,2018-19,2018-11-05,BOS @ DEN,DEN,fetched,486,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800164,2018-19,2018-11-08,BOS @ PHX,PHX,fetched,543,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800172,2018-19,2018-11-09,BOS @ UTA,UTA,fetched,475,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800188,2018-19,2018-11-11,BOS @ POR,POR,fetched,464,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800204,2018-19,2018-11-14,BOS vs. CHI,CHI,fetched,443,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800216,2018-19,2018-11-16,BOS vs. TOR,TOR,fetched,541,"1,2,3,4,5",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800229,2018-19,2018-11-17,BOS vs. UTA,UTA,fetched,520,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800239,2018-19,2018-11-19,BOS @ CHA,CHA,fetched,485,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800255,2018-19,2018-11-21,BOS vs. NYK,NYK,fetched,529,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800268,2018-19,2018-11-23,BOS @ ATL,ATL,fetched,542,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800283,2018-19,2018-11-24,BOS @ DAL,DAL,fetched,484,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800298,2018-19,2018-11-26,BOS @ NOP,NOP,fetched,491,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800319,2018-19,2018-11-30,BOS vs. CLE,CLE,fetched,465,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800335,2018-19,2018-12-01,BOS @ MIN,MIN,fetched,477,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800365,2018-19,2018-12-06,BOS vs. NYK,NYK,fetched,493,"1,2,3,4",game.actions shape,fetched,26,boxScoreTraditional shape,
0021800383,2018-19,2018-12-08,BOS @ CHI,CHI,fetched,436,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800393,2018-19,2018-12-10,BOS vs. NOP,NOP,fetched,480,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800409,2018-19,2018-12-12,BOS @ WAS,WAS,fetched,543,"1,2,3,4,5",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800420,2018-19,2018-12-14,BOS vs. ATL,ATL,fetched,555,"1,2,3,4",game.actions shape,fetched,25,boxScoreTraditional shape,
0021800431,2018-19,2018-12-15,BOS @ DET,DET,fetched,527,"1,2,3,4",game.actions shape,fetched,23,boxScoreTraditional shape,
0021800458,2018-19,2018-12-19,BOS vs. PHX,PHX,fetched,507,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
0021800473,2018-19,2018-12-21,BOS vs. MIL,MIL,fetched,521,"1,2,3,4",game.actions shape,fetched,24,boxScoreTraditional shape,
