SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,SEASON,OPPONENT_ABBREV,IS_HOME,CELTICS_WON
22023,1610612738,BOS,0022300980,2024-03-17,BOS @ WAS,W,130,26.0,2023-24,WAS,False,1
22023,1610612738,BOS,0022300984,2024-03-18,BOS vs. DET,W,119,25.0,2023-24,DET,True,1
22023,1610612738,BOS,0022300998,2024-03-20,BOS vs. MIL,W,122,3.0,2023-24,MIL,True,1
22023,1610612738,BOS,0022301011,2024-03-22,BOS @ DET,W,129,27.0,2023-24,DET,False,1
22023,1610612738,BOS,0022301023,2024-03-23,BOS @ CHI,W,124,11.0,2023-24,CHI,False,1
22023,1610612738,BOS,0022301034,2024-03-25,BOS @ ATL,L,118,-2.0,2023-24,ATL,False,0
22023,1610612738,BOS,0022301060,2024-03-28,BOS @ ATL,L,122,-1.0,2023-24,ATL,False,0
22023,1610612738,BOS,0022301074,2024-03-30,BOS @ NOP,W,104,12.0,2023-24,NOP,False,1
22023,1610612738,BOS,0022301087,2024-04-01,BOS @ CHA,W,118,14.0,2023-24,CHA,False,1
22023,1610612738,BOS,0022301105,2024-04-03,BOS vs. OKC,W,135,35.0,2023-24,OKC,True,1
22023,1610612738,BOS,0022301118,2024-04-05,BOS vs. SAC,W,101,1.0,2023-24,SAC,True,1
22023,1610612738,BOS,0022301134,2024-04-07,BOS vs. POR,W,124,17.0,2023-24,POR,True,1
22023,1610612738,BOS,0022301148,2024-04-09,BOS @ MIL,L,91,-13.0,2023-24,MIL,False,0
22023,1610612738,BOS,0022301167,2024-04-11,BOS vs. NYK,L,109,-9.0,2023-24,NYK,True,0
22023,1610612738,BOS,0022301173,2024-04-12,BOS vs. CHA,W,131,33.0,2023-24,CHA,True,1
22023,1610612738,BOS,0022301186,2024-04-14,BOS vs. WAS,W,132,10.0,2023-24,WAS,True,1
22024,1610612738,BOS,0022400061,2024-10-22,BOS vs. NYK,W,132,23.0,2024-25,NYK,True,1
22024,1610612738,BOS,0022400073,2024-10-24,BOS @ WAS,W,122,20.0,2024-25,WAS,False,1
22024,1610612738,BOS,0022400089,2024-10-26,BOS @ DET,W,124,6.0,2024-25,DET,False,1
22024,1610612738,BOS,0022400104,2024-10-28,BOS vs. MIL,W,119,11.0,2024-25,MIL,True,1
22024,1610612738,BOS,0022400119,2024-10-30,BOS @ IND,L,132,-3.0,2024-25,IND,False,0
22024,1610612738,BOS,0022400132,2024-11-01,BOS @ CHA,W,124,15.0,2024-25,CHA,False,1
22024,1610612738,BOS,0022400141,2024-11-02,BOS @ CHA,W,113,10.0,2024-25,CHA,False,1
22024,1610612738,BOS,0022400157,2024-11-04,BOS @ ATL,W,123,30.0,2024-25,ATL,False,1
22024,1610612738,BOS,0022400172,2024-11-06,BOS vs. GSW,L,112,-6.0,2024-25,GSW,True,0
22024,1610612738,BOS,0022400187,2024-11-08,BOS vs. BKN,W,108,4.0,2024-25,BKN,True,1
22024,1610612738,BOS,0022400202,2024-11-10,BOS @ MIL,W,113,6.0,2024-25,MIL,False,1
22024,1610612738,BOS,0022400001,2024-11-12,BOS vs. ATL,L,116,-1.0,2024-25,ATL,True,0
22024,1610612738,BOS,0022400218,2024-11-13,BOS @ BKN,W,139,25.0,2024-25,BKN,False,1
22024,1610612738,BOS,0022400230,2024-11-16,BOS vs. TOR,W,126,3.0,2024-25,TOR,True,1
22024,1610612738,BOS,0022400021,2024-11-19,BOS vs. CLE,W,120,3.0,2024-25,CLE,True,1
22024,1610612738,BOS,0022400028,2024-11-22,BOS @ WAS,W,108,12.0,2024-25,WAS,False,1
22024,1610612738,BOS,0022400271,2024-11-24,BOS vs. MIN,W,107,2.0,2024-25,MIN,True,1
22024,1610612738,BOS,0022400281,2024-11-25,BOS vs. LAC,W,126,32.0,2024-25,LAC,True,1
22024,1610612738,BOS,0022400047,2024-11-29,BOS @ CHI,W,138,9.0,2024-25,CHI,False,1
22024,1610612738,BOS,0022400307,2024-12-01,BOS @ CLE,L,111,-4.0,2024-25,CLE,False,0
22024,1610612738,BOS,0022400316,2024-12-02,BOS vs. MIA,W,108,19.0,2024-25,MIA,True,1
22024,1610612738,BOS,0022400319,2024-12-04,BOS vs. DET,W,130,10.0,2024-25,DET,True,1
22024,1610612738,BOS,0022400335,2024-12-06,BOS vs. MIL,W,111,6.0,2024-25,MIL,True,1
22024,1610612738,BOS,0022400345,2024-12-07,BOS vs. MEM,L,121,-6.0,2024-25,MEM,True,0
22024,1610612738,BOS,0022401205,2024-12-12,BOS vs. DET,W,123,24.0,2024-25,DET,True,1
22024,1610612738,BOS,0022401217,2024-12-15,BOS @ WAS,W,112,14.0,2024-25,WAS,False,1
22024,1610612738,BOS,0022400363,2024-12-19,BOS vs. CHI,L,108,-9.0,2024-25,CHI,True,0
22024,1610612738,BOS,0022400381,2024-12-21,BOS @ CHI,W,123,25.0,2024-25,CHI,False,1
22024,1610612738,BOS,0022400393,2024-12-23,BOS @ ORL,L,104,-4.0,2024-25,ORL,False,0
22024,1610612738,BOS,0022400407,2024-12-25,BOS vs. PHI,L,114,-4.0,2024-25,PHI,True,0
22024,1610612738,BOS,0022400420,2024-12-27,BOS vs. IND,W,142,37.0,2024-25,IND,True,1
22024,1610612738,BOS,0022400437,2024-12-29,BOS vs. IND,L,114,-9.0,2024-25,IND,True,0
22024,1610612738,BOS,0022400449,2024-12-31,BOS vs. TOR,W,125,54.0,2024-25,TOR,True,1
22024,1610612738,BOS,0022400464,2025-01-02,BOS @ MIN,W,118,3.0,2024-25,MIN,False,1
22024,1610612738,BOS,0022400471,2025-01-03,BOS @ HOU,W,109,23.0,2024-25,HOU,False,1
22024,1610612738,BOS,0022400487,2025-01-05,BOS @ OKC,L,92,-13.0,2024-25,OKC,False,0
22024,1610612738,BOS,0022400507,2025-01-07,BOS @ DEN,W,118,12.0,2024-25,DEN,False,1
22024,1610612738,BOS,0022400528,2025-01-10,BOS vs. SAC,L,97,-17.0,2024-25,SAC,True,0
22024,1610612738,BOS,0022400542,2025-01-12,BOS vs. NOP,W,120,1.0,2024-25,NOP,True,1
22024,1610612738,BOS,0022400562,2025-01-15,BOS @ TOR,L,97,-13.0,2024-25,TOR,False,0
22024,1610612738,BOS,0022400577,2025-01-17,BOS vs. ORL,W,121,27.0,2024-25,ORL,True,1
22024,1610612738,BOS,0022400587,2025-01-18,BOS vs. ATL,L,115,-4.0,2024-25,ATL,True,0
22024,1610612738,BOS,0022400604,2025-01-20,BOS @ GSW,W,125,40.0,2024-25,GSW,False,1
22024,1610612738,BOS,0022400620,2025-01-22,BOS @ LAC,W,117,4.0,2024-25,LAC,False,1
22024,1610612738,BOS,0022400629,2025-01-23,BOS @ LAL,L,96,-21.0,2024-25,LAL,False,0
22024,1610612738,BOS,0022400635,2025-01-25,BOS @ DAL,W,122,15.0,2024-25,DAL,False,1
22024,1610612738,BOS,0022400650,2025-01-27,BOS vs. HOU,L,112,-2.0,2024-25,HOU,True,0
22024,1610612738,BOS,0022400666,2025-01-29,BOS vs. CHI,W,122,22.0,2024-25,CHI,True,1
22024,1610612738,BOS,0022400683,2025-01-31,BOS @ NOP,W,118,2.0,2024-25,NOP,False,1
22024,1610612738,BOS,0022400698,2025-02-02,BOS @ PHI,W,118,8.0,2024-25,PHI,False,1
22024,1610612738,BOS,0022400710,2025-02-04,BOS @ CLE,W,112,7.0,2024-25,CLE,False,1
22024,1610612738,BOS,0022400728,2025-02-06,BOS vs. DAL,L,120,-7.0,2024-25,DAL,True,0
22024,1610612738,BOS,0022400748,2025-02-08,BOS @ NYK,W,131,27.0,2024-25,NYK,False,1
22024,1610612738,BOS,0022400759,2025-02-10,BOS @ MIA,W,103,18.0,2024-25,MIA,False,1
22024,1610612738,BOS,0022400769,2025-02-12,BOS vs. SAS,W,116,13.0,2024-25,SAS,True,1
22024,1610612738,BOS,0022400789,2025-02-20,BOS @ PHI,W,124,20.0,2024-25,PHI,False,1
22024,1610612738,BOS,0022400811,2025-02-23,BOS vs. NYK,W,118,13.0,2024-25,NYK,True,1
22024,1610612738,BOS,0022400829,2025-02-25,BOS @ TOR,W,111,10.0,2024-25,TOR,False,1
22024,1610612738,BOS,0022400836,2025-02-26,BOS @ DET,L,97,-20.0,2024-25,DET,False,0
22024,1610612738,BOS,0022400852,2025-02-28,BOS vs. CLE,L,116,-7.0,2024-25,CLE,True,0
22024,1610612738,BOS,0022400866,2025-03-02,BOS vs. DEN,W,110,7.0,2024-25,DEN,True,1
22024,1610612738,BOS,0022400891,2025-03-05,BOS vs. POR,W,128,10.0,2024-25,POR,True,1
22024,1610612738,BOS,0022400900,2025-03-06,BOS vs. PHI,W,123,18.0,2024-25,PHI,True,1
22024,1610612738,BOS,0022400918,2025-03-08,BOS vs. LAL,W,111,10.0,2024-25,LAL,True,1
22024,1610612738,BOS,0022400929,2025-03-10,BOS vs. UTA,W,114,6.0,2024-25,UTA,True,1
22024,1610612738,BOS,0022400946,2025-03-12,BOS vs. OKC,L,112,-6.0,2024-25,OKC,True,0
22024,1610612738,BOS,0022400958,2025-03-14,BOS @ MIA,W,103,12.0,2024-25,MIA,False,1
22024,1610612738,BOS,0022400968,2025-03-15,BOS @ BKN,W,115,2.0,2024-25,BKN,False,1
22024,1610612738,BOS,0022400994,2025-03-18,BOS vs. BKN,W,104,8.0,2024-25,BKN,True,1
22024,1610612738,BOS,0022401020,2025-03-21,BOS @ UTA,W,121,22.0,2024-25,UTA,False,1
22024,1610612738,BOS,0022401034,2025-03-23,BOS @ POR,W,129,13.0,2024-25,POR,False,1
22024,1610612738,BOS,0022401044,2025-03-24,BOS @ SAC,W,113,18.0,2024-25,SAC,False,1
22024,1610612738,BOS,0022401058,2025-03-26,BOS @ PHX,W,132,30.0,2024-25,PHX,False,1
22024,1610612738,BOS,0022401080,2025-03-29,BOS @ SAS,W,121,10.0,2024-25,SAS,False,1
22024,1610612738,BOS,0022401093,2025-03-31,BOS @ MEM,W,117,14.0,2024-25,MEM,False,1
22024,1610612738,BOS,0022401106,2025-04-02,BOS vs. MIA,L,103,-21.0,2024-25,MIA,True,0
22024,1610612738,BOS,0022401120,2025-04-04,BOS vs. PHX,W,123,20.0,2024-25,PHX,True,1
22024,1610612738,BOS,0022401137,2025-04-06,BOS vs. WAS,W,124,34.0,2024-25,WAS,True,1
22024,1610612738,BOS,0022401151,2025-04-08,BOS @ NYK,W,119,2.0,2024-25,NYK,False,1
22024,1610612738,BOS,0022401156,2025-04-09,BOS @ ORL,L,76,-20.0,2024-25,ORL,False,0
22024,1610612738,BOS,0022401174,2025-04-11,BOS vs. CHA,W,130,36.0,2024-25,CHA,True,1
22024,1610612738,BOS,0022401187,2025-04-13,BOS vs. CHA,W,93,7.0,2024-25,CHA,True,1
22025,1610612738,BOS,0022500083,2025-10-22,BOS vs. PHI,L,116,-1.0,2025-26,PHI,True,0
22025,1610612738,BOS,0022500018,2025-10-24,BOS @ NYK,L,95,-10.0,2025-26,NYK,False,0
22025,1610612738,BOS,0022500106,2025-10-26,BOS @ DET,L,113,-6.0,2025-26,DET,False,0
22025,1610612738,BOS,0022500117,2025-10-27,BOS @ NOP,W,122,32.0,2025-26,NOP,False,1
22025,1610612738,BOS,0022500128,2025-10-29,BOS vs. CLE,W,125,20.0,2025-26,CLE,True,1
22025,1610612738,BOS,0022500021,2025-10-31,BOS @ PHI,W,109,1.0,2025-26,PHI,False,1
22025,1610612738,BOS,0022500146,2025-11-01,BOS vs. HOU,L,101,-27.0,2025-26,HOU,True,0
22025,1610612738,BOS,0022500158,2025-11-03,BOS vs. UTA,L,103,-2.0,2025-26,UTA,True,0
22025,1610612738,BOS,0022500174,2025-11-05,BOS vs. WAS,W,136,29.0,2025-26,WAS,True,1
22025,1610612738,BOS,0022500028,2025-11-07,BOS @ ORL,L,110,-13.0,2025-26,ORL,False,0
22025,1610612738,BOS,0022500193,2025-11-09,BOS @ ORL,W,111,4.0,2025-26,ORL,False,1
22025,1610612738,BOS,0022500209,2025-11-11,BOS @ PHI,L,100,-2.0,2025-26,PHI,False,0
22025,1610612738,BOS,0022500216,2025-11-12,BOS vs. MEM,W,131,36.0,2025-26,MEM,True,1
22025,1610612738,BOS,0022500233,2025-11-16,BOS vs. LAC,W,121,3.0,2025-26,LAC,True,1
22025,1610612738,BOS,0022500250,2025-11-18,BOS @ BKN,W,113,14.0,2025-26,BKN,False,1
22025,1610612738,BOS,0022500049,2025-11-21,BOS vs. BKN,L,105,-8.0,2025-26,BKN,True,0
22025,1610612738,BOS,0022500277,2025-11-23,BOS vs. ORL,W,138,9.0,2025-26,ORL,True,1
22025,1610612738,BOS,0022500060,2025-11-26,BOS vs. DET,W,117,3.0,2025-26,DET,True,1
22025,1610612738,BOS,0022500293,2025-11-29,BOS @ MIN,L,115,-4.0,2025-26,MIN,False,0
22025,1610612738,BOS,0022500302,2025-11-30,BOS @ CLE,W,117,2.0,2025-26,CLE,False,1
22025,1610612738,BOS,0022500320,2025-12-02,BOS vs. NYK,W,123,6.0,2025-26,NYK,True,1
22025,1610612738,BOS,0022500334,2025-12-04,BOS @ WAS,W,146,45.0,2025-26,WAS,False,1
22025,1610612738,BOS,0022500338,2025-12-05,BOS vs. LAL,W,126,21.0,2025-26,LAL,True,1
22025,1610612738,BOS,0022500358,2025-12-07,BOS @ TOR,W,121,8.0,2025-26,TOR,False,1
22025,1610612738,BOS,0022501206,2025-12-11,BOS @ MIL,L,101,-15.0,2025-26,MIL,False,0
22025,1610612738,BOS,0022501222,2025-12-15,BOS vs. DET,L,105,-7.0,2025-26,DET,True,0
22025,1610612738,BOS,0022500381,2025-12-19,BOS vs. MIA,W,129,13.0,2025-26,MIA,True,1
22025,1610612738,BOS,0022500388,2025-12-20,BOS @ TOR,W,112,16.0,2025-26,TOR,False,1
22025,1610612738,BOS,0022500403,2025-12-22,BOS vs. IND,W,103,8.0,2025-26,IND,True,1
22025,1610612738,BOS,0022500426,2025-12-26,BOS @ IND,W,140,18.0,2025-26,IND,False,1
22025,1610612738,BOS,0022500444,2025-12-28,BOS @ POR,L,108,-6.0,2025-26,POR,False,0
22025,1610612738,BOS,0022500459,2025-12-30,BOS @ UTA,W,129,10.0,2025-26,UTA,False,1
22025,1610612738,BOS,0022500474,2026-01-01,BOS @ SAC,W,120,14.0,2025-26,SAC,False,1
22025,1610612738,BOS,0022500493,2026-01-03,BOS @ LAC,W,146,31.0,2025-26,LAC,False,1
22025,1610612738,BOS,0022500503,2026-01-05,BOS vs. CHI,W,115,14.0,2025-26,CHI,True,1
22025,1610612738,BOS,0022500520,2026-01-07,BOS vs. DEN,L,110,-4.0,2025-26,DEN,True,0
22025,1610612738,BOS,0022500532,2026-01-09,BOS vs. TOR,W,125,8.0,2025-26,TOR,True,1
22025,1610612738,BOS,0022500545,2026-01-10,BOS vs. SAS,L,95,-5.0,2025-26,SAS,True,0
22025,1610612738,BOS,0022500559,2026-01-12,BOS @ IND,L,96,-2.0,2025-26,IND,False,0
22025,1610612738,BOS,0022500580,2026-01-15,BOS @ MIA,W,119,5.0,2025-26,MIA,False,1
22025,1610612738,BOS,0022500594,2026-01-17,BOS @ ATL,W,132,26.0,2025-26,ATL,False,1
22025,1610612738,BOS,0022500017,2026-01-19,BOS @ DET,L,103,-1.0,2025-26,DET,False,0
22025,1610612738,BOS,0022500621,2026-01-21,BOS vs. IND,W,119,15.0,2025-26,IND,True,1
22025,1610612738,BOS,0022500637,2026-01-23,BOS @ BKN,W,130,4.0,2025-26,BKN,False,1
22025,1610612738,BOS,0022500647,2026-01-24,BOS @ CHI,L,111,-3.0,2025-26,CHI,False,0
22025,1610612738,BOS,0022500660,2026-01-26,BOS vs. POR,W,102,8.0,2025-26,POR,True,1
22025,1610612738,BOS,0022500673,2026-01-28,BOS vs. ATL,L,106,-11.0,2025-26,ATL,True,0
22025,1610612738,BOS,0022500689,2026-01-30,BOS vs. SAC,W,112,19.0,2025-26,SAC,True,1
22025,1610612738,BOS,0022500702,2026-02-01,BOS vs. MIL,W,107,28.0,2025-26,MIL,True,1
22025,1610612738,BOS,0022500721,2026-02-03,BOS @ DAL,W,110,10.0,2025-26,DAL,False,1
22025,1610612738,BOS,0022500728,2026-02-04,BOS @ HOU,W,114,21.0,2025-26,HOU,False,1
22025,1610612738,BOS,0022500741,2026-02-06,BOS vs. MIA,W,98,2.0,2025-26,MIA,True,1
22025,1610612738,BOS,0022500757,2026-02-08,BOS vs. NYK,L,89,-22.0,2025-26,NYK,True,0
22025,1610612738,BOS,0022500778,2026-02-11,BOS vs. CHI,W,124,19.0,2025-26,CHI,True,1
22025,1610612738,BOS,0022500799,2026-02-19,BOS @ GSW,W,121,11.0,2025-26,GSW,False,1
22025,1610612738,BOS,0022500823,2026-02-22,BOS @ LAL,W,111,22.0,2025-26,LAL,False,1
22025,1610612738,BOS,0022500839,2026-02-24,BOS @ PHX,W,97,16.0,2025-26,PHX,False,1
22025,1610612738,BOS,0022500847,2026-02-25,BOS @ DEN,L,84,-19.0,2025-26,DEN,False,0
22025,1610612738,BOS,0022500859,2026-02-27,BOS vs. BKN,W,148,37.0,2025-26,BKN,True,1
22025,1610612738,BOS,0022500874,2026-03-01,BOS vs. PHI,W,114,16.0,2025-26,PHI,True,1
22025,1610612738,BOS,0022500880,2026-03-02,BOS @ MIL,W,108,27.0,2025-26,MIL,False,1
22025,1610612738,BOS,0022500894,2026-03-04,BOS vs. CHA,L,89,-29.0,2025-26,CHA,True,0
22025,1610612738,BOS,0022500908,2026-03-06,BOS vs. DAL,W,120,20.0,2025-26,DAL,True,1
22025,1610612738,BOS,0022500921,2026-03-08,BOS @ CLE,W,109,11.0,2025-26,CLE,False,1
22025,1610612738,BOS,0022500942,2026-03-10,BOS @ SAS,L,116,-9.0,2025-26,SAS,False,0
22025,1610612738,BOS,0022500959,2026-03-12,BOS @ OKC,L,102,-2.0,2025-26,OKC,False,0
22025,1610612738,BOS,0022500971,2026-03-14,BOS vs. WAS,W,111,11.0,2025-26,WAS,True,1
22025,1610612738,BOS,0022500986,2026-03-16,BOS vs. PHX,W,120,8.0,2025-26,PHX,True,1
22025,1610612738,BOS,0022500999,2026-03-18,BOS vs. GSW,W,120,21.0,2025-26,GSW,True,1
22025,1610612738,BOS,0022501019,2026-03-20,BOS @ MEM,W,117,5.0,2025-26,MEM,False,1
22025,1610612738,BOS,0022501035,2026-03-22,BOS vs. MIN,L,92,-10.0,2025-26,MIN,True,0
22025,1610612738,BOS,0022501054,2026-03-25,BOS vs. OKC,W,119,10.0,2025-26,OKC,True,1
22025,1610612738,BOS,0022501067,2026-03-27,BOS vs. ATL,W,109,7.0,2025-26,ATL,True,1
22025,1610612738,BOS,0022501085,2026-03-29,BOS @ CHA,W,114,15.0,2025-26,CHA,False,1
22025,1610612738,BOS,0022501092,2026-03-30,BOS @ ATL,L,102,-10.0,2025-26,ATL,False,0
22025,1610612738,BOS,0022501106,2026-04-01,BOS @ MIA,W,147,18.0,2025-26,MIA,False,1
22025,1610612738,BOS,0022501126,2026-04-03,BOS @ MIL,W,133,32.0,2025-26,MIL,False,1
22025,1610612738,BOS,0022501132,2026-04-05,BOS vs. TOR,W,115,14.0,2025-26,TOR,True,1
22025,1610612738,BOS,0022501149,2026-04-07,BOS vs. CHA,W,113,11.0,2025-26,CHA,True,1
22025,1610612738,BOS,0022501168,2026-04-09,BOS @ NYK,L,106,-6.0,2025-26,NYK,False,0
22025,1610612738,BOS,0022501174,2026-04-10,BOS vs. NOP,W,144,26.0,2025-26,NOP,True,1
22025,1610612738,BOS,0022501186,2026-04-12,BOS vs. ORL,W,113,5.0,2025-26,ORL,True,1
