SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,SEASON,WON
22017,1610612753,ORL,0021700088,2017-10-29,ORL @ CHA,L,113,-7.0,2017-18,0
22017,1610612758,SAC,0021700089,2017-10-29,SAC vs. WAS,L,83,-27.0,2017-18,0
22017,1610612764,WAS,0021700089,2017-10-29,WAS @ SAC,W,110,27.0,2017-18,1
22017,1610612739,CLE,0021700090,2017-10-29,CLE vs. NYK,L,95,-19.0,2017-18,0
22017,1610612752,NYK,0021700090,2017-10-29,NYK @ CLE,W,114,19.0,2017-18,1
22017,1610612765,DET,0021700091,2017-10-29,DET @ GSW,W,115,8.0,2017-18,1
22017,1610612744,GSW,0021700091,2017-10-29,GSW vs. DET,L,107,-8.0,2017-18,0
22017,1610612738,BOS,0021700092,2017-10-30,BOS vs. SAS,W,108,14.0,2017-18,1
22017,1610612759,SAS,0021700092,2017-10-30,SAS @ BOS,L,94,-14.0,2017-18,0
22017,1610612748,MIA,0021700093,2017-10-30,MIA vs. MIN,L,122,-3.0,2017-18,0
22017,1610612750,MIN,0021700093,2017-10-30,MIN @ MIA,W,125,3.0,2017-18,1
22017,1610612743,DEN,0021700094,2017-10-30,DEN @ NYK,L,110,-6.0,2017-18,0
22017,1610612752,NYK,0021700094,2017-10-30,NYK vs. DEN,W,116,6.0,2017-18,1
22017,1610612745,HOU,0021700095,2017-10-30,HOU vs. PHI,L,107,-8.0,2017-18,0
22017,1610612755,PHI,0021700095,2017-10-30,PHI @ HOU,W,115,8.0,2017-18,1
22017,1610612766,CHA,0021700096,2017-10-30,CHA @ MEM,W,104,5.0,2017-18,1
22017,1610612763,MEM,0021700096,2017-10-30,MEM vs. CHA,L,99,-5.0,2017-18,0
22017,1610612740,NOP,0021700097,2017-10-30,NOP vs. ORL,L,99,-3.0,2017-18,0
22017,1610612753,ORL,0021700097,2017-10-30,ORL @ NOP,W,115,3.0,2017-18,1
22017,1610612742,DAL,0021700098,2017-10-30,DAL @ UTA,L,89,-15.0,2017-18,0
22017,1610612762,UTA,0021700098,2017-10-30,UTA vs. DAL,W,104,15.0,2017-18,1
22017,1610612757,POR,0021700099,2017-10-30,POR vs. TOR,L,85,-14.0,2017-18,0
22017,1610612761,TOR,0021700099,2017-10-30,TOR @ POR,W,99,14.0,2017-18,1
22017,1610612744,GSW,0021700100,2017-10-30,GSW @ LAC,W,141,28.0,2017-18,1
22017,1610612746,LAC,0021700100,2017-10-30,LAC vs. GSW,L,113,-28.0,2017-18,0
22017,1610612754,IND,0021700101,2017-10-31,IND vs. SAC,W,101,18.0,2017-18,1
22017,1610612758,SAC,0021700101,2017-10-31,SAC @ IND,L,83,-18.0,2017-18,0
22017,1610612751,BKN,0021700102,2017-10-31,BKN vs. PHX,L,114,-8.0,2017-18,0
22017,1610612756,PHX,0021700102,2017-10-31,PHX @ BKN,W,122,8.0,2017-18,1
22017,1610612749,MIL,0021700103,2017-10-31,MIL vs. OKC,L,91,-19.0,2017-18,0
22017,1610612760,OKC,0021700103,2017-10-31,OKC @ MIL,W,110,19.0,2017-18,1
22017,1610612765,DET,0021700104,2017-10-31,DET @ LAL,L,93,-20.0,2017-18,0
22017,1610612747,LAL,0021700104,2017-10-31,LAL vs. DET,W,113,20.0,2017-18,1
22017,1610612766,CHA,0021700105,2017-11-01,CHA vs. MIL,W,126,5.0,2017-18,1
22017,1610612749,MIL,0021700105,2017-11-01,MIL @ CHA,L,121,-5.0,2017-18,0
22017,1610612739,CLE,0021700106,2017-11-01,CLE vs. IND,L,107,-17.0,2017-18,0
22017,1610612754,IND,0021700106,2017-11-01,IND @ CLE,W,124,26.0,2017-18,1
22017,1610612737,ATL,0021700107,2017-11-01,ATL @ PHI,L,109,-10.0,2017-18,0
22017,1610612755,PHI,0021700107,2017-11-01,PHI vs. ATL,W,119,10.0,2017-18,1
22017,1610612756,PHX,0021700108,2017-11-01,PHX @ WAS,W,122,6.0,2017-18,1
22017,1610612764,WAS,0021700108,2017-11-01,WAS vs. PHX,L,116,-6.0,2017-18,0
22017,1610612738,BOS,0021700109,2017-11-01,BOS vs. SAC,W,113,27.0,2017-18,1
22017,1610612758,SAC,0021700109,2017-11-01,SAC @ BOS,L,86,-27.0,2017-18,0
22017,1610612741,CHI,0021700110,2017-11-01,CHI @ MIA,L,91,-6.0,2017-18,0
22017,1610612748,MIA,0021700110,2017-11-01,MIA vs. CHI,W,97,6.0,2017-18,1
22017,1610612745,HOU,0021700111,2017-11-01,HOU @ NYK,W,119,22.0,2017-18,1
22017,1610612752,NYK,0021700111,2017-11-01,NYK vs. HOU,L,97,-22.0,2017-18,0
22017,1610612763,MEM,0021700112,2017-11-01,MEM vs. ORL,L,99,-2.0,2017-18,0
22017,1610612753,ORL,0021700112,2017-11-01,ORL @ MEM,W,101,2.0,2017-18,1
22017,1610612750,MIN,0021700113,2017-11-01,MIN @ NOP,W,104,6.0,2017-18,1
22017,1610612740,NOP,0021700113,2017-11-01,NOP vs. MIN,L,98,-6.0,2017-18,0
22017,1610612743,DEN,0021700114,2017-11-01,DEN vs. TOR,W,129,18.0,2017-18,1
22017,1610612761,TOR,0021700114,2017-11-01,TOR @ DEN,L,111,-18.0,2017-18,0
22017,1610612757,POR,0021700115,2017-11-01,POR @ UTA,L,103,-9.0,2017-18,0
22017,1610612762,UTA,0021700115,2017-11-01,UTA vs. POR,W,112,9.0,2017-18,1
22017,1610612742,DAL,0021700116,2017-11-01,DAL @ LAC,L,98,-21.0,2017-18,0
22017,1610612746,LAC,0021700116,2017-11-01,LAC vs. DAL,W,119,21.0,2017-18,1
22017,1610612744,GSW,0021700117,2017-11-02,GSW @ SAS,W,112,20.0,2017-18,1
22017,1610612759,SAS,0021700117,2017-11-02,SAS vs. GSW,L,92,-20.0,2017-18,0
22017,1610612747,LAL,0021700118,2017-11-02,LAL @ POR,L,110,-3.0,2017-18,0
22017,1610612757,POR,0021700118,2017-11-02,POR vs. LAL,W,113,3.0,2017-18,1
22017,1610612765,DET,0021700119,2017-11-03,DET vs. MIL,W,105,9.0,2017-18,1
22017,1610612749,MIL,0021700119,2017-11-03,MIL @ DET,L,96,-9.0,2017-18,0
22017,1610612741,CHI,0021700120,2017-11-03,CHI @ ORL,W,105,22.0,2017-18,1
22017,1610612753,ORL,0021700120,2017-11-03,ORL vs. CHI,L,83,-22.0,2017-18,0
22017,1610612754,IND,0021700121,2017-11-03,IND @ PHI,L,110,-11.0,2017-18,0
22017,1610612755,PHI,0021700121,2017-11-03,PHI vs. IND,W,121,11.0,2017-18,1
22017,1610612739,CLE,0021700122,2017-11-03,CLE @ WAS,W,130,8.0,2017-18,1
22017,1610612764,WAS,0021700122,2017-11-03,WAS vs. CLE,L,122,-8.0,2017-18,0
22017,1610612737,ATL,0021700123,2017-11-03,ATL vs. HOU,L,104,-15.0,2017-18,0
22017,1610612745,HOU,0021700123,2017-11-03,HOU @ ATL,W,119,15.0,2017-18,1
22017,1610612752,NYK,0021700124,2017-11-03,NYK vs. PHX,W,120,13.0,2017-18,1
22017,1610612756,PHX,0021700124,2017-11-03,PHX @ NYK,L,107,-13.0,2017-18,0
22017,1610612742,DAL,0021700125,2017-11-03,DAL vs. NOP,L,94,-5.0,2017-18,0
22017,1610612740,NOP,0021700125,2017-11-03,NOP @ DAL,W,99,5.0,2017-18,1
22017,1610612766,CHA,0021700126,2017-11-03,CHA @ SAS,L,101,-7.0,2017-18,0
22017,1610612759,SAS,0021700126,2017-11-03,SAS vs. CHA,W,108,7.0,2017-18,1
22017,1610612743,DEN,0021700127,2017-11-03,DEN vs. MIA,W,95,1.0,2017-18,1
22017,1610612748,MIA,0021700127,2017-11-03,MIA @ DEN,L,94,-1.0,2017-18,0
22017,1610612761,TOR,0021700128,2017-11-03,TOR @ UTA,W,109,9.0,2017-18,1
22017,1610612762,UTA,0021700128,2017-11-03,UTA vs. TOR,L,100,-9.0,2017-18,0
22017,1610612738,BOS,0021700129,2017-11-03,BOS @ OKC,W,101,7.0,2017-18,1
22017,1610612760,OKC,0021700129,2017-11-03,OKC vs. BOS,L,94,-7.0,2017-18,0
22017,1610612751,BKN,0021700130,2017-11-03,BKN @ LAL,L,112,-12.0,2017-18,0
22017,1610612747,LAL,0021700130,2017-11-03,LAL vs. BKN,W,124,12.0,2017-18,1
22017,1610612746,LAC,0021700131,2017-11-04,LAC vs. MEM,L,104,-9.0,2017-18,0
22017,1610612763,MEM,0021700131,2017-11-04,MEM @ LAC,W,113,9.0,2017-18,1
22017,1610612765,DET,0021700132,2017-11-04,DET vs. SAC,W,108,9.0,2017-18,1
22017,1610612758,SAC,0021700132,2017-11-04,SAC @ DET,L,99,-9.0,2017-18,0
22017,1610612741,CHI,0021700133,2017-11-04,CHI vs. NOP,L,90,-6.0,2017-18,0
22017,1610612740,NOP,0021700133,2017-11-04,NOP @ CHI,W,96,6.0,2017-18,1
22017,1610612742,DAL,0021700134,2017-11-04,DAL @ MIN,L,99,-13.0,2017-18,0
22017,1610612750,MIN,0021700134,2017-11-04,MIN vs. DAL,W,112,13.0,2017-18,1
22017,1610612743,DEN,0021700135,2017-11-04,DEN vs. GSW,L,108,-19.0,2017-18,0
22017,1610612744,GSW,0021700135,2017-11-04,GSW @ DEN,W,127,19.0,2017-18,1
22017,1610612737,ATL,0021700136,2017-11-05,ATL @ CLE,W,117,0.2,2017-18,1
22017,1610612739,CLE,0021700136,2017-11-05,CLE vs. ATL,L,115,-1.6,2017-18,0
22017,1610612746,LAC,0021700137,2017-11-05,LAC vs. MIA,L,101,-3.0,2017-18,0
22017,1610612748,MIA,0021700137,2017-11-05,MIA @ LAC,W,104,3.0,2017-18,1
22017,1610612738,BOS,0021700138,2017-11-05,BOS @ ORL,W,104,16.0,2017-18,1
22017,1610612753,ORL,0021700138,2017-11-05,ORL vs. BOS,L,88,-16.0,2017-18,0
22017,1610612761,TOR,0021700139,2017-11-05,TOR vs. WAS,L,96,-11.0,2017-18,0
22017,1610612764,WAS,0021700139,2017-11-05,WAS @ TOR,W,107,11.0,2017-18,1
22017,1610612745,HOU,0021700140,2017-11-05,HOU vs. UTA,W,137,27.0,2017-18,1
22017,1610612762,UTA,0021700140,2017-11-05,UTA @ HOU,L,110,-27.0,2017-18,0
22017,1610612756,PHX,0021700141,2017-11-05,PHX @ SAS,L,95,-17.0,2017-18,0
22017,1610612759,SAS,0021700141,2017-11-05,SAS vs. PHX,W,112,17.0,2017-18,1
22017,1610612754,IND,0021700142,2017-11-05,IND @ NYK,L,101,-7.0,2017-18,0
22017,1610612752,NYK,0021700142,2017-11-05,NYK vs. IND,W,108,7.0,2017-18,1
22017,1610612766,CHA,0021700143,2017-11-05,CHA @ MIN,L,94,-18.0,2017-18,0
22017,1610612750,MIN,0021700143,2017-11-05,MIN vs. CHA,W,112,18.0,2017-18,1
22017,1610612760,OKC,0021700144,2017-11-05,OKC @ POR,L,99,-4.0,2017-18,0
22017,1610612757,POR,0021700144,2017-11-05,POR vs. OKC,W,103,4.0,2017-18,1
22017,1610612747,LAL,0021700145,2017-11-05,LAL vs. MEM,W,107,5.0,2017-18,1
22017,1610612763,MEM,0021700145,2017-11-05,MEM @ LAL,L,102,-5.0,2017-18,0
22017,1610612737,ATL,0021700146,2017-11-06,ATL vs. BOS,L,107,-3.0,2017-18,0
22017,1610612738,BOS,0021700146,2017-11-06,BOS @ ATL,W,110,3.0,2017-18,1
22017,1610612751,BKN,0021700147,2017-11-06,BKN @ PHX,W,98,6.0,2017-18,1
22017,1610612756,PHX,0021700147,2017-11-06,PHX vs. BKN,L,92,-6.0,2017-18,0
22017,1610612744,GSW,0021700148,2017-11-06,GSW vs. MIA,W,97,17.0,2017-18,1
22017,1610612748,MIA,0021700148,2017-11-06,MIA @ GSW,L,80,-17.0,2017-18,0
22017,1610612739,CLE,0021700149,2017-11-07,CLE vs. MIL,W,124,5.0,2017-18,1
22017,1610612749,MIL,0021700149,2017-11-07,MIL @ CLE,L,119,-5.0,2017-18,0
22017,1610612754,IND,0021700150,2017-11-07,IND vs. NOP,L,112,-5.0,2017-18,0
22017,1610612740,NOP,0021700150,2017-11-07,NOP @ IND,W,117,5.0,2017-18,1
22017,1610612742,DAL,0021700151,2017-11-07,DAL @ WAS,W,113,14.0,2017-18,1
22017,1610612764,WAS,0021700151,2017-11-07,WAS vs. DAL,L,99,-14.0,2017-18,0
22017,1610612766,CHA,0021700152,2017-11-07,CHA @ NYK,L,113,-5.0,2017-18,0
22017,1610612752,NYK,0021700152,2017-11-07,NYK vs. CHA,W,118,5.0,2017-18,1
22017,1610612741,CHI,0021700153,2017-11-07,CHI @ TOR,L,114,-5.0,2017-18,0
22017,1610612761,TOR,0021700153,2017-11-07,TOR vs. CHI,W,119,5.0,2017-18,1
22017,1610612746,LAC,0021700154,2017-11-07,LAC @ SAS,L,107,-13.0,2017-18,0
22017,1610612759,SAS,0021700154,2017-11-07,SAS vs. LAC,W,120,13.0,2017-18,1
22017,1610612751,BKN,0021700155,2017-11-07,BKN @ DEN,L,104,-5.0,2017-18,0
22017,1610612743,DEN,0021700155,2017-11-07,DEN vs. BKN,W,112,8.0,2017-18,1
22017,1610612755,PHI,0021700156,2017-11-07,PHI @ UTA,W,104,7.0,2017-18,1
22017,1610612762,UTA,0021700156,2017-11-07,UTA vs. PHI,L,97,-7.0,2017-18,0
22017,1610612763,MEM,0021700157,2017-11-07,MEM @ POR,W,98,1.0,2017-18,1
22017,1610612757,POR,0021700157,2017-11-07,POR vs. MEM,L,97,-1.0,2017-18,0
22017,1610612760,OKC,0021700158,2017-11-07,OKC @ SAC,L,86,-8.0,2017-18,0
22017,1610612758,SAC,0021700158,2017-11-07,SAC vs. OKC,W,94,8.0,2017-18,1
22017,1610612765,DET,0021700159,2017-11-08,DET vs. IND,W,114,17.0,2017-18,1
22017,1610612754,IND,0021700159,2017-11-08,IND @ DET,L,97,-17.0,2017-18,0
22017,1610612752,NYK,0021700160,2017-11-08,NYK @ ORL,L,99,-13.0,2017-18,0
22017,1610612753,ORL,0021700160,2017-11-08,ORL vs. NYK,W,112,13.0,2017-18,1
22017,1610612738,BOS,0021700161,2017-11-08,BOS vs. LAL,W,107,11.0,2017-18,1
22017,1610612747,LAL,0021700161,2017-11-08,LAL @ BOS,L,96,-11.0,2017-18,0
22017,1610612748,MIA,0021700162,2017-11-08,MIA @ PHX,W,126,11.0,2017-18,1
22017,1610612756,PHX,0021700162,2017-11-08,PHX vs. MIA,L,115,-11.0,2017-18,0
22017,1610612744,GSW,0021700163,2017-11-08,GSW vs. MIN,W,125,24.0,2017-18,1
22017,1610612750,MIN,0021700163,2017-11-08,MIN @ GSW,L,101,-24.0,2017-18,0
22017,1610612747,LAL,0021700164,2017-11-09,LAL @ WAS,L,95,-16.0,2017-18,0
22017,1610612764,WAS,0021700164,2017-11-09,WAS vs. LAL,W,111,16.0,2017-18,1
22017,1610612740,NOP,0021700165,2017-11-09,NOP @ TOR,L,118,-4.0,2017-18,0
22017,1610612761,TOR,0021700165,2017-11-09,TOR vs. NOP,W,122,4.0,2017-18,1
22017,1610612739,CLE,0021700166,2017-11-09,CLE @ HOU,L,113,-4.0,2017-18,0
22017,1610612745,HOU,0021700166,2017-11-09,HOU vs. CLE,W,117,4.0,2017-18,1
22017,1610612755,PHI,0021700167,2017-11-09,PHI @ SAC,L,108,1.0,2017-18,0
22017,1610612758,SAC,0021700167,2017-11-09,SAC vs. PHI,W,109,-1.0,2017-18,1
22017,1610612743,DEN,0021700168,2017-11-09,DEN vs. OKC,W,102,8.0,2017-18,1
22017,1610612760,OKC,0021700168,2017-11-09,OKC @ DEN,L,94,-8.0,2017-18,0
22017,1610612737,ATL,0021700169,2017-11-10,ATL @ DET,L,104,-7.0,2017-18,0
22017,1610612765,DET,0021700169,2017-11-10,DET vs. ATL,W,111,7.0,2017-18,1
22017,1610612738,BOS,0021700170,2017-11-10,BOS vs. CHA,W,90,3.0,2017-18,1
22017,1610612766,CHA,0021700170,2017-11-10,CHA @ BOS,L,87,-3.0,2017-18,0
22017,1610612741,CHI,0021700171,2017-11-10,CHI vs. IND,L,87,-18.0,2017-18,0
22017,1610612754,IND,0021700171,2017-11-10,IND @ CHI,W,105,18.0,2017-18,1
22017,1610612746,LAC,0021700172,2017-11-10,LAC @ OKC,L,111,-9.0,2017-18,0
22017,1610612760,OKC,0021700172,2017-11-10,OKC vs. LAC,W,120,9.0,2017-18,1
22017,1610612749,MIL,0021700173,2017-11-10,MIL @ SAS,W,94,7.0,2017-18,1
22017,1610612759,SAS,0021700173,2017-11-10,SAS vs. MIL,L,87,-7.0,2017-18,0
22017,1610612753,ORL,0021700174,2017-11-10,ORL @ PHX,W,128,16.0,2017-18,1
22017,1610612756,PHX,0021700174,2017-11-10,PHX vs. ORL,L,112,-16.0,2017-18,0
22017,1610612748,MIA,0021700175,2017-11-10,MIA @ UTA,W,84,10.0,2017-18,1
22017,1610612762,UTA,0021700175,2017-11-10,UTA vs. MIA,L,74,-10.0,2017-18,0
22017,1610612751,BKN,0021700176,2017-11-10,BKN @ POR,W,101,4.0,2017-18,1
22017,1610612757,POR,0021700176,2017-11-10,POR vs. BKN,L,97,-4.0,2017-18,0
22017,1610612737,ATL,0021700177,2017-11-11,ATL @ WAS,L,94,-19.0,2017-18,0
22017,1610612764,WAS,0021700177,2017-11-11,WAS vs. ATL,W,113,19.0,2017-18,1
22017,1610612746,LAC,0021700178,2017-11-11,LAC @ NOP,L,103,-8.0,2017-18,0
22017,1610612740,NOP,0021700178,2017-11-11,NOP vs. LAC,W,111,8.0,2017-18,1
22017,1610612752,NYK,0021700179,2017-11-11,NYK vs. SAC,W,118,27.0,2017-18,1
22017,1610612758,SAC,0021700179,2017-11-11,SAC @ NYK,L,91,-27.0,2017-18,0
22017,1610612745,HOU,0021700180,2017-11-11,HOU vs. MEM,W,111,15.0,2017-18,1
22017,1610612763,MEM,0021700180,2017-11-11,MEM @ HOU,L,96,-15.0,2017-18,0
22017,1610612739,CLE,0021700181,2017-11-11,CLE @ DAL,W,111,7.0,2017-18,1
22017,1610612742,DAL,0021700181,2017-11-11,DAL vs. CLE,L,104,-7.0,2017-18,0
22017,1610612747,LAL,0021700182,2017-11-11,LAL @ MIL,L,90,-8.0,2017-18,0
22017,1610612749,MIL,0021700182,2017-11-11,MIL vs. LAL,W,98,8.0,2017-18,1
22017,1610612741,CHI,0021700183,2017-11-11,CHI @ SAS,L,94,-39.0,2017-18,0
22017,1610612759,SAS,0021700183,2017-11-11,SAS vs. CHI,W,133,39.0,2017-18,1
22017,1610612744,GSW,0021700184,2017-11-11,GSW vs. PHI,W,135,21.0,2017-18,1
22017,1610612755,PHI,0021700184,2017-11-11,PHI @ GSW,L,114,-21.0,2017-18,0
22017,1610612743,DEN,0021700185,2017-11-11,DEN vs. ORL,W,125,18.0,2017-18,1
22017,1610612753,ORL,0021700185,2017-11-11,ORL @ DEN,L,107,-18.0,2017-18,0
22017,1610612750,MIN,0021700186,2017-11-11,MIN @ PHX,L,110,-8.0,2017-18,0
22017,1610612756,PHX,0021700186,2017-11-11,PHX vs. MIN,W,118,8.0,2017-18,1
22017,1610612751,BKN,0021700187,2017-11-11,BKN @ UTA,L,106,-10.6,2017-18,0
22017,1610612762,UTA,0021700187,2017-11-11,UTA vs. BKN,W,114,12.0,2017-18,1
22017,1610612738,BOS,0021700188,2017-11-12,BOS vs. TOR,W,95,1.0,2017-18,1
22017,1610612761,TOR,0021700188,2017-11-12,TOR @ BOS,L,94,-1.0,2017-18,0
22017,1610612765,DET,0021700189,2017-11-12,DET vs. MIA,W,112,9.0,2017-18,1
22017,1610612748,MIA,0021700189,2017-11-12,MIA @ DET,L,103,-9.0,2017-18,0
22017,1610612745,HOU,0021700190,2017-11-12,HOU @ IND,W,118,23.0,2017-18,1
22017,1610612754,IND,0021700190,2017-11-12,IND vs. HOU,L,95,-23.0,2017-18,0
22017,1610612742,DAL,0021700191,2017-11-12,DAL @ OKC,L,99,-13.0,2017-18,0
22017,1610612760,OKC,0021700191,2017-11-12,OKC vs. DAL,W,112,13.0,2017-18,1
22017,1610612758,SAC,0021700192,2017-11-13,SAC @ WAS,L,92,-18.0,2017-18,0
22017,1610612764,WAS,0021700192,2017-11-13,WAS vs. SAC,W,110,18.0,2017-18,1
22017,1610612739,CLE,0021700193,2017-11-13,CLE @ NYK,W,104,3.0,2017-18,1
22017,1610612752,NYK,0021700193,2017-11-13,NYK vs. CLE,L,101,-3.0,2017-18,0
22017,1610612763,MEM,0021700194,2017-11-13,MEM @ MIL,L,103,-7.0,2017-18,0
22017,1610612749,MIL,0021700194,2017-11-13,MIL vs. MEM,W,110,7.0,2017-18,1
22017,1610612737,ATL,0021700195,2017-11-13,ATL @ NOP,L,105,-1.0,2017-18,0
22017,1610612740,NOP,0021700195,2017-11-13,NOP vs. ATL,W,106,1.0,2017-18,1
22017,1610612747,LAL,0021700196,2017-11-13,LAL @ PHX,W,100,7.0,2017-18,1
22017,1610612756,PHX,0021700196,2017-11-13,PHX vs. LAL,L,93,-7.0,2017-18,0
22017,1610612750,MIN,0021700197,2017-11-13,MIN @ UTA,W,109,11.0,2017-18,1
22017,1610612762,UTA,0021700197,2017-11-13,UTA vs. MIN,L,98,-11.0,2017-18,0
22017,1610612743,DEN,0021700198,2017-11-13,DEN @ POR,L,82,-17.0,2017-18,0
22017,1610612757,POR,0021700198,2017-11-13,POR vs. DEN,W,99,17.0,2017-18,1
22017,1610612744,GSW,0021700199,2017-11-13,GSW vs. ORL,W,110,10.0,2017-18,1
22017,1610612753,ORL,0021700199,2017-11-13,ORL @ GSW,L,100,-10.0,2017-18,0
22017,1610612746,LAC,0021700200,2017-11-13,LAC vs. PHI,L,105,-4.0,2017-18,0
22017,1610612755,PHI,0021700200,2017-11-13,PHI @ LAC,W,109,4.0,2017-18,1
22017,1610612751,BKN,0021700201,2017-11-14,BKN vs. BOS,L,102,-7.0,2017-18,0
22017,1610612738,BOS,0021700201,2017-11-14,BOS @ BKN,W,109,7.0,2017-18,1
22017,1610612745,HOU,0021700202,2017-11-14,HOU vs. TOR,L,113,-16.0,2017-18,0
22017,1610612761,TOR,0021700202,2017-11-14,TOR @ HOU,W,129,16.0,2017-18,1
22017,1610612742,DAL,0021700203,2017-11-14,DAL vs. SAS,L,91,-6.0,2017-18,0
22017,1610612759,SAS,0021700203,2017-11-14,SAS @ DAL,W,97,6.0,2017-18,1
22017,1610612737,ATL,0021700204,2017-11-15,ATL vs. SAC,W,126,43.0,2017-18,1
22017,1610612758,SAC,0021700204,2017-11-15,SAC @ ATL,L,80,-43.0,2017-18,0
22017,1610612748,MIA,0021700205,2017-11-15,MIA vs. WAS,L,93,-9.0,2017-18,0
22017,1610612764,WAS,0021700205,2017-11-15,WAS @ MIA,W,102,9.0,2017-18,1
22017,1610612752,NYK,0021700206,2017-11-15,NYK vs. UTA,W,106,5.0,2017-18,1
22017,1610612762,UTA,0021700206,2017-11-15,UTA @ NYK,L,101,-5.0,2017-18,0
22017,1610612766,CHA,0021700207,2017-11-15,CHA vs. CLE,L,107,-8.0,2017-18,0
22017,1610612739,CLE,0021700207,2017-11-15,CLE @ CHA,W,115,8.0,2017-18,1
22017,1610612754,IND,0021700208,2017-11-15,IND @ MEM,W,116,3.0,2017-18,1
22017,1610612763,MEM,0021700208,2017-11-15,MEM vs. IND,L,113,-3.0,2017-18,0
22017,1610612765,DET,0021700209,2017-11-15,DET @ MIL,L,95,-4.0,2017-18,0
22017,1610612749,MIL,0021700209,2017-11-15,MIL vs. DET,W,99,4.0,2017-18,1
22017,1610612750,MIN,0021700210,2017-11-15,MIN vs. SAS,W,98,12.0,2017-18,1
22017,1610612759,SAS,0021700210,2017-11-15,SAS @ MIN,L,86,-12.0,2017-18,0
22017,1610612740,NOP,0021700211,2017-11-15,NOP vs. TOR,L,116,-10.0,2017-18,0
22017,1610612761,TOR,0021700211,2017-11-15,TOR @ NOP,W,125,9.0,2017-18,1
22017,1610612741,CHI,0021700212,2017-11-15,CHI @ OKC,L,79,-13.0,2017-18,0
22017,1610612760,OKC,0021700212,2017-11-15,OKC vs. CHI,W,92,13.0,2017-18,1
22017,1610612753,ORL,0021700213,2017-11-15,ORL @ POR,L,94,-5.0,2017-18,0
22017,1610612757,POR,0021700213,2017-11-15,POR vs. ORL,W,99,5.0,2017-18,1
22017,1610612747,LAL,0021700214,2017-11-15,LAL vs. PHI,L,109,-6.0,2017-18,0
22017,1610612755,PHI,0021700214,2017-11-15,PHI @ LAL,W,115,6.0,2017-18,1
22017,1610612738,BOS,0021700215,2017-11-16,BOS vs. GSW,W,92,4.0,2017-18,1
22017,1610612744,GSW,0021700215,2017-11-16,GSW @ BOS,L,88,-4.0,2017-18,0
22017,1610612745,HOU,0021700216,2017-11-16,HOU @ PHX,W,142,26.0,2017-18,1
22017,1610612756,PHX,0021700216,2017-11-16,PHX vs. HOU,L,116,-26.0,2017-18,0
22017,1610612765,DET,0021700217,2017-11-17,DET @ IND,L,100,-7.0,2017-18,0
22017,1610612754,IND,0021700217,2017-11-17,IND vs. DET,W,107,7.0,2017-18,1
22017,1610612748,MIA,0021700218,2017-11-17,MIA @ WAS,W,91,3.0,2017-18,1
22017,1610612764,WAS,0021700218,2017-11-17,WAS vs. MIA,L,88,-3.0,2017-18,0
22017,1610612751,BKN,0021700219,2017-11-17,BKN vs. UTA,W,118,11.0,2017-18,1
22017,1610612762,UTA,0021700219,2017-11-17,UTA @ BKN,L,107,-11.0,2017-18,0
22017,1610612739,CLE,0021700220,2017-11-17,CLE vs. LAC,W,118,5.0,2017-18,1
22017,1610612746,LAC,0021700220,2017-11-17,LAC @ CLE,L,113,-5.0,2017-18,0
22017,1610612752,NYK,0021700221,2017-11-17,NYK @ TOR,L,84,-23.0,2017-18,0
22017,1610612761,TOR,0021700221,2017-11-17,TOR vs. NYK,W,107,23.0,2017-18,1
22017,1610612766,CHA,0021700222,2017-11-17,CHA @ CHI,L,120,-3.0,2017-18,0
22017,1610612741,CHI,0021700222,2017-11-17,CHI vs. CHA,W,123,3.0,2017-18,1
22017,1610612760,OKC,0021700223,2017-11-17,OKC @ SAS,L,101,-3.0,2017-18,0
22017,1610612759,SAS,0021700223,2017-11-17,SAS vs. OKC,W,104,3.0,2017-18,1
22017,1610612742,DAL,0021700224,2017-11-17,DAL vs. MIN,L,87,-24.0,2017-18,0
22017,1610612750,MIN,0021700224,2017-11-17,MIN @ DAL,W,111,24.0,2017-18,1
22017,1610612757,POR,0021700225,2017-11-17,POR @ SAC,L,82,-4.0,2017-18,0
22017,1610612758,SAC,0021700225,2017-11-17,SAC vs. POR,W,86,4.0,2017-18,1
22017,1610612743,DEN,0021700226,2017-11-17,DEN vs. NOP,W,146,32.0,2017-18,1
22017,1610612740,NOP,0021700226,2017-11-17,NOP @ DEN,L,114,-32.0,2017-18,0
22017,1610612747,LAL,0021700227,2017-11-17,LAL vs. PHX,L,113,-9.0,2017-18,0
22017,1610612756,PHX,0021700227,2017-11-17,PHX @ LAL,W,122,9.0,2017-18,1
22017,1610612766,CHA,0021700228,2017-11-18,CHA vs. LAC,W,102,15.0,2017-18,1
22017,1610612746,LAC,0021700228,2017-11-18,LAC @ CHA,L,87,-15.0,2017-18,0
22017,1610612753,ORL,0021700229,2017-11-18,ORL vs. UTA,L,85,-40.0,2017-18,0
22017,1610612762,UTA,0021700229,2017-11-18,UTA @ ORL,W,125,40.0,2017-18,1
22017,1610612737,ATL,0021700230,2017-11-18,ATL vs. BOS,L,99,-11.0,2017-18,0
22017,1610612738,BOS,0021700230,2017-11-18,BOS @ ATL,W,110,11.0,2017-18,1
